[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[10,191s][info][class,load] io.netty.handler.codec.compression.ZlibDecoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,192s][info][class,load] io.netty.handler.codec.compression.JZlibDecoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,192s][info][class,load] io.netty.handler.codec.compression.JdkZlibDecoder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-4.1.49.Final.jar
[10,193s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketServerExtensionHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,194s][info][class,load] io.netty.handler.codec.http.websocketx.extensions.WebSocketExtensionUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,196s][info][class,load] io.vertx.core.http.impl.HttpServerRequestImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,196s][info][class,load] io.netty.handler.codec.http.multipart.HttpPostRequestDecoder$ErrorDataDecoderException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,197s][info][class,load] io.netty.handler.codec.http.multipart.HttpPostRequestDecoder$EndOfDataDecoderException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,197s][info][class,load] io.netty.handler.codec.http.multipart.HttpDataFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-codec-http-4.1.49.Final.jar
[10,199s][info][class,load] io.vertx.core.http.impl.HttpServerResponseImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,201s][info][class,load] io.vertx.core.buffer.Buffer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,201s][info][class,load] io.vertx.core.spi.BufferFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,204s][info][class,load] io.vertx.core.buffer.impl.BufferFactoryImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,205s][info][class,load] io.vertx.core.buffer.impl.BufferImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,208s][info][class,load] io.netty.handler.ssl.SslHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-handler-4.1.49.Final.jar
[10,209s][info][class,load] io.quarkus.vertx.http.runtime.AbstractRequestWrapper source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[10,209s][info][class,load] io.quarkus.vertx.http.runtime.ResumingRequestWrapper source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[10,211s][info][class,load] io.vertx.ext.web.impl.RoutingContextInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[10,212s][info][class,load] io.vertx.ext.web.impl.RoutingContextImplBase source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[10,212s][info][class,load] io.vertx.ext.web.impl.RoutingContextImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[10,212s][info][class,load] io.vertx.ext.web.handler.impl.HttpStatusException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[10,213s][info][class,load] io.vertx.core.http.Cookie source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,213s][info][class,load] io.vertx.ext.web.ParsedHeaderValues source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[10,214s][info][class,load] io.vertx.ext.web.impl.HttpServerRequestWrapper source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[10,216s][info][class,load] io.quarkus.vertx.http.runtime.VertxInputStream$ContinueState source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[10,217s][info][class,load] io.quarkus.vertx.http.runtime.VertxInputStream$VertxBlockingInput source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[10,217s][info][class,load] java.io.InterruptedIOException source: jrt:/java.base
[10,218s][info][class,load] io.vertx.core.streams.impl.InboundBuffer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,219s][info][class,load] io.vertx.core.http.impl.HttpServerRequestImpl$$Lambda$178/0x0000000800d1b778 source: io.vertx.core.http.impl.HttpServerRequestImpl
[10,220s][info][class,load] io.vertx.core.http.impl.HttpServerRequestImpl$$Lambda$179/0x0000000800d1b9a0 source: io.vertx.core.http.impl.HttpServerRequestImpl
[10,220s][info][class,load] io.quarkus.vertx.http.runtime.VertxInputStream$VertxBlockingInput$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[10,221s][info][class,load] io.quarkus.vertx.http.runtime.VertxInputStream$VertxBlockingInput$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[10,222s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxRequestHandler$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,222s][info][class,load] org.jboss.threads.EnhancedQueueExecutor$Task source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.threads.jboss-threads-3.2.0.Final.jar
[10,224s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxBlockingOutput source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,225s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxBlockingOutput$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,225s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxBlockingOutput$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,226s][info][class,load] io.quarkus.arc.impl.ClientProxies source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.arc.arc-1.11.3.Final.jar
[10,228s][info][class,load] io.quarkus.arc.impl.ClientProxies$$Lambda$180/0x0000000800d1cf50 source: io.quarkus.arc.impl.ClientProxies
[10,229s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,231s][info][class,load] javax.ws.rs.core.UriInfo source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec-2.0.1.Final.jar
[10,231s][info][class,load] org.jboss.resteasy.specimpl.ResteasyUriInfo source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,232s][info][class,load] org.jboss.resteasy.specimpl.ResteasyUriInfo$InitData source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,233s][info][class,load] javax.ws.rs.core.PathSegment source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec-2.0.1.Final.jar
[10,233s][info][class,load] org.jboss.resteasy.specimpl.PathSegmentImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,234s][info][class,load] org.jboss.resteasy.specimpl.PathSegmentImpl$SegmentParse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,234s][info][class,load] org.jboss.resteasy.specimpl.ResteasyUriInfo$ProcessPathResult source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,235s][info][class,load] org.jboss.resteasy.specimpl.MultivaluedTreeMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,235s][info][class,load] org.jboss.resteasy.util.CaseInsensitiveMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,235s][info][class,load] org.jboss.resteasy.core.Headers source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,236s][info][class,load] org.jboss.resteasy.util.CaseInsensitiveMap$CaseInsensitiveComparator source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,236s][info][class,load] io.vertx.core.http.impl.headers.VertxHttpHeaders$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,237s][info][class,load] io.vertx.core.http.impl.headers.VertxHttpHeaders$1$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[10,238s][info][class,load] javax.ws.rs.core.HttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec-2.0.1.Final.jar
[10,238s][info][class,load] org.jboss.resteasy.specimpl.ResteasyHttpHeaders source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,239s][info][class,load] org.jboss.resteasy.specimpl.UnmodifiableMultivaluedMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,239s][info][class,load] org.jboss.resteasy.specimpl.UnmodifiableMultivaluedMap$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,240s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxHttpResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,240s][info][class,load] org.jboss.resteasy.spi.BlockingAsyncOutputStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-spi-4.5.8.SP1.jar
[10,241s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxOutputStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,242s][info][class,load] org.jboss.resteasy.specimpl.MultivaluedMapImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,243s][info][class,load] io.quarkus.resteasy.runtime.standalone.LazyHostSupplier source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,243s][info][class,load] org.jboss.resteasy.plugins.server.BaseHttpRequest source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,243s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxHttpRequest source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,244s][info][class,load] org.jboss.resteasy.spi.ResteasyAsynchronousContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-spi-4.5.8.SP1.jar
[10,244s][info][class,load] org.jboss.resteasy.spi.NotImplementedYetException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-spi-4.5.8.SP1.jar
[10,245s][info][class,load] org.jboss.resteasy.core.AbstractExecutionContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,245s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxHttpRequest$VertxExecutionContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,245s][info][class,load] javax.ws.rs.container.AsyncResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec-2.0.1.Final.jar
[10,245s][info][class,load] org.jboss.resteasy.spi.ResteasyAsynchronousResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-spi-4.5.8.SP1.jar
[10,247s][info][class,load] org.jboss.resteasy.core.ResourceMethodInvokerAwareResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,247s][info][class,load] org.jboss.resteasy.core.AbstractAsynchronousResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,247s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxHttpRequest$VertxExecutionContext$VertxHttpAsyncResponse source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,248s][info][class,load] javax.ws.rs.ServiceUnavailableException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec-2.0.1.Final.jar
[10,248s][info][class,load] io.quarkus.arc.impl.RequestContext$RequestContextState source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.arc.arc-1.11.3.Final.jar
[10,248s][info][class,load] javax.ws.rs.core.SecurityContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.spec.javax.ws.rs.jboss-jaxrs-api_2.1_spec-2.0.1.Final.jar
[10,249s][info][class,load] io.quarkus.resteasy.runtime.standalone.QuarkusResteasySecurityContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[10,249s][info][class,load] org.jboss.resteasy.core.ResteasyContext$CloseableContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.resteasy.resteasy-core-4.5.8.SP1.jar
[10,250s][info][class,load] org.jboss.resteasy.core.ResteasyContext$$Lambda$181/0x0000000800d240f0 source: org.jboss.resteasy.core.ResteasyContext
