No dump file specified
 num     #instances         #bytes  class name (module)
 899:             2             80  [Lsun.security.jca.ProviderConfig; (java.base@15.0.1)
 900:             2             80  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base@15.0.1)
 901:             5             80  com.sun.proxy.$Proxy2
 902:             5             80  io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle$1
 903:             5             80  io.netty.channel.VoidChannelPromise$1
 904:             5             80  io.netty.channel.nio.AbstractNioChannel$1
 905:             2             80  io.netty.handler.codec.http.HttpVersion
 906:             2             80  io.netty.util.Signal
 907:             1             80  io.quarkus.arc.impl.ArcContainerImpl
 908:             5             80  io.quarkus.arc.impl.TypeResolver
 909:             5             80  java.io.FileInputStream$1 (java.base@15.0.1)
 910:             2             80  java.io.FilePermission (java.base@15.0.1)
 911:             2             80  java.io.PrintStream (java.base@15.0.1)
 912:             2             80  java.lang.ModuleLayer (java.base@15.0.1)
 913:             2             80  java.lang.UnsupportedOperationException (java.base@15.0.1)
 914:             2             80  java.lang.VirtualMachineError (java.base@15.0.1)
 915:             2             80  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@15.0.1)
 916:             2             80  java.lang.module.Configuration (java.base@15.0.1)
 917:             5             80  java.lang.reflect.Proxy$$Lambda$36/0x0000000800b5f1a8 (java.base@15.0.1)
 918:             2             80  java.text.DigitList (java.base@15.0.1)
 919:             5             80  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry (java.base@15.0.1)
 920:             2             80  java.util.Locale$Category (java.base@15.0.1)
 921:             5             80  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@15.0.1)
 922:             5             80  java.util.concurrent.atomic.AtomicReference (java.base@15.0.1)
 923:             2             80  jdk.internal.math.FloatingDecimal$BinaryToASCIIBuffer (java.base@15.0.1)
 924:             2             80  org.jboss.logmanager.formatters.Formatters$7
 925:             2             80  org.jboss.resteasy.core.interception.jaxrs.JaxrsInterceptorRegistryImpl$OnDemandInterceptorFactory
 926:             2             80  org.jboss.resteasy.core.registry.SegmentNode$SortFactor
 927:             5             80  org.jboss.threads.NullRunnable
 928:             1             80  sun.util.cldr.CLDRLocaleProviderAdapter (java.base@15.0.1)
 929:             3             72  [Ljava.security.Permission; (java.base@15.0.1)
 930:             3             72  [Ljavax.enterprise.util.AnnotationLiteral;
 931:             3             72  [Ljavax.ws.rs.container.ContainerRequestFilter;
 932:             3             72  io.netty.buffer.PoolArena$SizeClass
 933:             3             72  io.netty.handler.codec.http.HttpContentEncoder$State
 934:             3             72  io.netty.util.Recycler$2
 935:             3             72  io.quarkus.arc.Lock$Type
 936:             3             72  io.quarkus.arc.impl.ArcContainerImpl$1
 937:             3             72  io.quarkus.arc.runtime.BeanContainerImpl$1
 938:             3             72  io.quarkus.dev.appstate.ApplicationStateNotification$State
 939:             3             72  io.quarkus.runtime.LaunchMode
 940:             3             72  io.quarkus.runtime.logging.AsyncConfig
 941:             3             72  io.quarkus.vertx.http.runtime.HandlerType
 942:             3             72  io.quarkus.vertx.http.runtime.HttpConfiguration$InsecureRequests
 943:             3             72  io.quarkus.vertx.http.runtime.VertxInputStream$ContinueState
 944:             3             72  io.smallrye.config.SmallRyeConfigBuilder$InterceptorWithPriority
 945:             3             72  io.vertx.core.http.ClientAuth
 946:             3             72  io.vertx.core.http.CookieSameSite
 947:             3             72  io.vertx.core.http.HttpVersion
 948:             1             72  io.vertx.ext.web.handler.impl.StaticHandlerImpl
 949:             3             72  java.lang.ClassValue$Version (java.base@15.0.1)
 950:             3             72  java.lang.NamedPackage (java.base@15.0.1)
 951:             3             72  java.lang.WeakPairMap (java.base@15.0.1)
 952:             3             72  java.lang.annotation.RetentionPolicy (java.base@15.0.1)
 953:             3             72  java.lang.invoke.MethodHandleImpl$ArrayAccess (java.base@15.0.1)
 954:             3             72  java.lang.reflect.ReflectPermission (java.base@15.0.1)
 955:             3             72  java.security.SecurityPermission (java.base@15.0.1)
 956:             3             72  java.time.ZoneOffset (java.base@15.0.1)
 957:             3             72  java.util.Collections$2 (java.base@15.0.1)
 958:             3             72  java.util.concurrent.LinkedBlockingQueue$Node (java.base@15.0.1)
 959:             3             72  java.util.stream.Collector$Characteristics (java.base@15.0.1)
 960:             3             72  java.util.stream.MatchOps$MatchKind (java.base@15.0.1)
 961:             3             72  jdk.internal.jimage.ImageLocation (java.base@15.0.1)
 962:             3             72  jdk.internal.math.FloatingDecimal$ExceptionalBinaryToASCIIBuffer (java.base@15.0.1)
 963:             3             72  jdk.internal.misc.Signal (java.base@15.0.1)
 964:             3             72  jdk.internal.module.IllegalAccessLogger$Mode (java.base@15.0.1)
 965:             3             72  org.jboss.logmanager.ExtLogRecord$FormatStyle
 966:             3             72  org.jboss.logmanager.NDC$Stack
 967:             3             72  org.jboss.logmanager.formatters.Formatters$17$1
 968:             3             72  org.jboss.logmanager.formatters.Formatters$Segment
 969:             3             72  org.jboss.logmanager.handlers.ConsoleHandler$Target
 970:             3             72  org.jboss.logmanager.handlers.SyslogHandler$Protocol
 971:             3             72  org.jboss.resteasy.core.registry.SegmentNode
 972:             3             72  org.wildfly.common.format.GeneralFlag
 973:             1             72  sun.nio.ch.FileChannelImpl (java.base@15.0.1)
 974:             3             72  sun.security.provider.NativePRNG$Variant (java.base@15.0.1)
 975:             2             64  [Lio.netty.buffer.PoolArena$SizeClass;
 976:             2             64  [Lio.quarkus.runtime.LaunchMode;
 977:             2             64  [Lio.quarkus.vertx.http.runtime.HandlerType;
 978:             2             64  [Lio.quarkus.vertx.http.runtime.HttpConfiguration$InsecureRequests;
 979:             2             64  [Lio.vertx.core.http.ClientAuth;
 980:             2             64  [Lio.vertx.core.http.CookieSameSite;
 981:             2             64  [Ljava.lang.ThreadGroup; (java.base@15.0.1)
 982:             2             64  [Ljava.lang.annotation.RetentionPolicy; (java.base@15.0.1)
 983:             1             64  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic; (java.base@15.0.1)
 984:             2             64  [Ljava.nio.charset.CoderResult; (java.base@15.0.1)
 985:             2             64  [Ljava.util.stream.Collector$Characteristics; (java.base@15.0.1)
 986:             2             64  [Lorg.jboss.logmanager.handlers.ConsoleHandler$Target;
 987:             2             64  [Lorg.jboss.logmanager.handlers.SyslogHandler$Protocol;
 988:             4             64  [Lorg.jboss.resteasy.spi.metadata.ConstructorParameter;
 989:             2             64  [Lorg.wildfly.common.format.GeneralFlag;
 990:             2             64  [Lsun.nio.fs.NativeBuffer; (java.base@15.0.1)
 991:             2             64  [Lsun.security.provider.NativePRNG$Variant; (java.base@15.0.1)
 992:             4             64  io.netty.channel.nio.AbstractNioByteChannel$1
 993:             2             64  io.netty.channel.nio.NioEventLoopGroup
 994:             1             64  io.netty.channel.socket.nio.NioServerSocketChannel$NioServerSocketChannelConfig
 995:             2             64  io.netty.util.Signal$SignalConstant
 996:             1             64  io.netty.util.concurrent.GlobalEventExecutor
 997:             4             64  io.netty.util.internal.SocketUtils$11
 998:             4             64  io.netty.util.internal.SocketUtils$5
 999:             2             64  io.quarkus.arc.impl.CurrentInjectionPointProvider$InjectionPointImpl
1000:             4             64  io.quarkus.arc.impl.RequestContext$$Lambda$192/0x0000000800d2f818
1001:             4             64  io.quarkus.arc.impl.RequestContext$RequestContextState
1002:             4             64  io.quarkus.arc.runtime.ArcRecorder
1003:             4             64  io.quarkus.runtime.RuntimeValue
1004:             4             64  io.quarkus.vertx.core.runtime.VertxBufferImpl
1005:             4             64  io.quarkus.vertx.http.runtime.VertxHttpRecorder
1006:             2             64  io.smallrye.config.SmallRyeConfig
1007:             4             64  io.vertx.core.http.impl.HttpServerRequestImpl$$Lambda$178/0x0000000800d1b778
1008:             4             64  io.vertx.core.http.impl.HttpServerRequestImpl$$Lambda$179/0x0000000800d1b9a0
1009:             1             64  io.vertx.core.http.impl.HttpUtils$CustomCompressor
1010:             4             64  io.vertx.core.net.impl.PartialPooledByteBufAllocator$PooledChannelHandlerContext
1011:             4             64  io.vertx.core.net.impl.VertxHandler$$Lambda$176/0x0000000800d12378
1012:             4             64  io.vertx.core.net.impl.VertxHandler$$Lambda$194/0x0000000800d3ae78
1013:             1             64  io.vertx.ext.web.impl.LRUCache
1014:             2             64  java.io.BufferedOutputStream (java.base@15.0.1)
1015:             2             64  java.io.ByteArrayInputStream (java.base@15.0.1)
1016:             2             64  java.io.DataInputStream (java.base@15.0.1)
1017:             2             64  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@15.0.1)
1018:             2             64  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@15.0.1)
1019:             2             64  java.lang.ref.ReferenceQueue$Null (java.base@15.0.1)
1020:             1             64  java.security.SecureRandom (java.base@15.0.1)
1021:             1             64  java.text.SimpleDateFormat (java.base@15.0.1)
1022:             2             64  java.util.Formatter$FixedString (java.base@15.0.1)
1023:             4             64  java.util.LinkedHashMap$LinkedEntrySet (java.base@15.0.1)
1024:             2             64  java.util.logging.LogManager$LogNode (java.logging@15.0.1)
1025:             1             64  java.util.logging.LogManager$RootLogger (java.logging@15.0.1)
1026:             4             64  java.util.stream.Collectors$$Lambda$97/0x0000000800b817c0 (java.base@15.0.1)
1027:             4             64  javax.ws.rs.core.MultivaluedHashMap
1028:             2             64  jdk.internal.math.FloatingDecimal$ASCIIToBinaryBuffer (java.base@15.0.1)
1029:             4             64  jdk.internal.reflect.BootstrapConstructorAccessorImpl (java.base@15.0.1)
1030:             2             64  org.jboss.logmanager.formatters.Formatters$17
1031:             2             64  org.jboss.logmanager.formatters.Formatters$3
1032:             1             64  org.jboss.logmanager.handlers.ConsoleHandler
