No dump file specified
 num     #instances         #bytes  class name (module)
 944:             1             40  io.netty.channel.socket.nio.NioSocketChannel$NioSocketChannelUnsafe
 945:             1             40  io.netty.handler.codec.http.HttpServerCodec
 946:             1             40  io.netty.handler.codec.http.HttpServerCodec$HttpServerResponseEncoder
 947:             1             40  io.netty.handler.codec.http.QueryStringDecoder
 948:             1             40  io.netty.util.concurrent.DefaultPromise$StacklessCancellationException
 949:             1             40  io.reactivex.internal.subscribers.StrictSubscriber
 950:             1             40  io.reactivex.internal.util.ExceptionHelper$Termination
 951:             1             40  java.io.BufferedInputStream (java.base@15.0.1)
 952:             1             40  java.lang.ArithmeticException (java.base@15.0.1)
 953:             1             40  java.lang.Package$VersionInfo (java.base@15.0.1)
 954:             1             40  java.lang.UnsupportedOperationException (java.base@15.0.1)
 955:             1             40  java.lang.invoke.VarHandleReferences$Array (java.base@15.0.1)
 956:             1             40  java.time.format.DateTimeFormatterBuilder$FractionPrinterParser (java.base@15.0.1)
 957:             1             40  java.util.HashMap$KeySpliterator (java.base@15.0.1)
 958:             1             40  java.util.HashMap$ValueIterator (java.base@15.0.1)
 959:             1             40  java.util.IdentityHashMap$KeyIterator (java.base@15.0.1)
 960:             1             40  java.util.ResourceBundle$2 (java.base@15.0.1)
 961:             1             40  jdk.internal.loader.URLClassPath (java.base@15.0.1)
 962:             1             40  jdk.internal.module.ArchivedModuleGraph (java.base@15.0.1)
 963:             1             40  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base@15.0.1)
 964:             1             40  jdk.nio.zipfs.ZipFileSystem$IndexNode (jdk.zipfs@15.0.1)
 965:             1             40  sun.nio.ch.ServerSocketAdaptor (java.base@15.0.1)
 966:             1             40  sun.nio.cs.StandardCharsets$Aliases (java.base@15.0.1)
 967:             1             40  sun.nio.cs.StandardCharsets$Cache (java.base@15.0.1)
 968:             1             40  sun.nio.cs.UTF_8$Decoder (java.base@15.0.1)
 969:             1             40  sun.text.resources.cldr.FormatData (java.base@15.0.1)
 970:             1             40  sun.text.resources.cldr.ext.FormatData_pt (jdk.localedata@15.0.1)
 971:             1             40  sun.util.locale.InternalLocaleBuilder (java.base@15.0.1)
 972:             1             40  sun.util.resources.Bundles$1 (java.base@15.0.1)
 973:             1             40  sun.util.resources.cldr.CalendarData (java.base@15.0.1)
 974:             1             32  [Lch.qos.logback.core.spi.FilterReply;
 975:             1             32  [Lch.qos.logback.core.subst.Tokenizer$TokenizerState;
 976:             1             32  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap; (java.xml@15.0.1)
 977:             1             32  [Lio.micronaut.core.util.clhm.ConcurrentLinkedHashMap$DrainStatus;
 978:             1             32  [Lio.micronaut.http.HttpVersion;
 979:             1             32  [Lio.micronaut.scheduling.executor.ThreadSelection;
 980:             1             32  [Ljava.lang.OutOfMemoryError; (java.base@15.0.1)
 981:             1             32  [Ljava.lang.ThreadGroup; (java.base@15.0.1)
 982:             1             32  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base@15.0.1)
 983:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@15.0.1)
 984:             1             32  [Ljava.net.Proxy$Type; (java.base@15.0.1)
 985:             1             32  [Ljava.nio.file.AccessMode; (java.base@15.0.1)
 986:             2             32  [Ljava.security.cert.Certificate; (java.base@15.0.1)
 987:             1             32  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser; (java.base@15.0.1)
 988:             1             32  [Ljava.time.format.ResolverStyle; (java.base@15.0.1)
 989:             1             32  [Ljava.time.temporal.IsoFields$Field; (java.base@15.0.1)
 990:             1             32  [Ljava.time.temporal.JulianFields$Field; (java.base@15.0.1)
 991:             2             32  [Ljava.util.Map$Entry; (java.base@15.0.1)
 992:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base@15.0.1)
 993:             1             32  [Ljava.util.stream.MatchOps$MatchKind; (java.base@15.0.1)
 994:             1             32  [Ljava.util.stream.StreamShape; (java.base@15.0.1)
 995:             1             32  [Ljavax.xml.catalog.CatalogFeatures$Feature; (java.xml@15.0.1)
 996:             1             32  [Ljdk.internal.jimage.ImageBufferCache$BufferReference; (java.base@15.0.1)
 997:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base@15.0.1)
 998:             1             32  [Ljdk.internal.module.IllegalAccessLogger$Mode; (java.base@15.0.1)
 999:             1             32  [Lorg.yaml.snakeyaml.DumperOptions$FlowStyle;
1000:             1             32  [Lorg.yaml.snakeyaml.DumperOptions$LineBreak;
1001:             1             32  [Lorg.yaml.snakeyaml.introspector.BeanAccess;
1002:             1             32  [Lsun.net.www.protocol.http.HttpURLConnection$TunnelState; (java.base@15.0.1)
1003:             1             32  [Lsun.nio.fs.NativeBuffer; (java.base@15.0.1)
1004:             1             32  ch.qos.logback.classic.joran.JoranConfigurator
1005:             1             32  ch.qos.logback.classic.joran.action.ConfigurationAction
1006:             1             32  ch.qos.logback.classic.joran.action.EvaluatorAction
1007:             1             32  ch.qos.logback.classic.joran.action.LoggerAction
1008:             1             32  ch.qos.logback.classic.joran.action.LoggerContextListenerAction
1009:             1             32  ch.qos.logback.classic.joran.action.ReceiverAction
1010:             1             32  ch.qos.logback.classic.joran.action.RootLoggerAction
1011:             1             32  ch.qos.logback.classic.pattern.LevelConverter
1012:             1             32  ch.qos.logback.classic.pattern.LineSeparatorConverter
1013:             1             32  ch.qos.logback.classic.pattern.MessageConverter
1014:             1             32  ch.qos.logback.classic.pattern.ThreadConverter
1015:             1             32  ch.qos.logback.classic.sift.SiftAction
1016:             1             32  ch.qos.logback.classic.spi.LoggerContextVO
1017:             1             32  ch.qos.logback.core.helpers.CyclicBuffer
1018:             1             32  ch.qos.logback.core.joran.action.AppenderAction
1019:             1             32  ch.qos.logback.core.joran.action.ConversionRuleAction
1020:             1             32  ch.qos.logback.core.joran.action.IncludeAction
1021:             1             32  ch.qos.logback.core.joran.action.NestedBasicPropertyIA
1022:             1             32  ch.qos.logback.core.joran.action.NestedComplexPropertyIA
1023:             1             32  ch.qos.logback.core.joran.action.NewRuleAction
1024:             1             32  ch.qos.logback.core.joran.action.ParamAction
1025:             1             32  ch.qos.logback.core.joran.action.ShutdownHookAction
1026:             1             32  ch.qos.logback.core.joran.action.TimestampAction
1027:             1             32  ch.qos.logback.core.joran.conditional.ElseAction
1028:             1             32  ch.qos.logback.core.joran.conditional.IfAction
1029:             1             32  ch.qos.logback.core.joran.conditional.ThenAction
1030:             1             32  ch.qos.logback.core.joran.spi.SimpleRuleStore
1031:             1             32  ch.qos.logback.core.joran.util.beans.BeanDescriptionCache
1032:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator (java.xml@15.0.1)
1033:             2             32  com.sun.proxy.$Proxy12
1034:             2             32  com.sun.proxy.$Proxy21
1035:             2             32  com.sun.proxy.$Proxy3
1036:             2             32  com.sun.proxy.$Proxy5
1037:             2             32  com.sun.proxy.$Proxy8
1038:             2             32  io.micronaut.buffer.netty.NettyByteBufferFactory
1039:             2             32  io.micronaut.context.AbstractBeanDefinition$$Lambda$196/0x0000000800d96a78
1040:             1             32  io.micronaut.context.env.AbstractPropertySourceLoader$1
1041:             2             32  io.micronaut.core.async.SupplierUtil$1$$Lambda$398/0x0000000800e62828
1042:             1             32  io.micronaut.http.bind.DefaultRequestBinderRegistry
1043:             1             32  io.micronaut.http.server.HttpServerConfiguration$HttpLocaleResolutionConfigurationProperties
1044:             1             32  io.micronaut.http.server.codec.TextStreamCodec
1045:             1             32  io.micronaut.http.server.netty.NettyHttpServer$NettyHttpServerInitializer
1046:             1             32  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$426/0x0000000800ee0490
1047:             1             32  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$427/0x0000000800ee19a8
1048:             1             32  io.micronaut.http.server.netty.RoutingInBoundHandler$5
1049:             1             32  io.micronaut.http.server.netty.binders.NettyBinderRegistrar
1050:             1             32  io.micronaut.http.server.netty.decoders.HttpRequestDecoder
1051:             1             32  io.micronaut.http.server.netty.encoders.HttpResponseEncoder
1052:             1             32  io.micronaut.http.uri.UriMatchTemplate$DefaultUriMatchInfo
1053:             2             32  io.micronaut.inject.annotation.AnnotationMetadataHierarchy
1054:             2             32  io.micronaut.inject.qualifiers.TypeArgumentQualifier$$Lambda$323/0x0000000800e09b08
1055:             1             32  io.micronaut.runtime.ApplicationConfiguration$InstanceConfiguration
1056:             1             32  io.micronaut.runtime.Micronaut$$Lambda$403/0x0000000800e70f18
1057:             1             32  io.micronaut.runtime.Micronaut$$Lambda$414/0x0000000800ea86d8
1058:             1             32  io.micronaut.web.router.DefaultRouter
1059:             1             32  io.micronaut.web.router.DefaultRouter$$Lambda$424/0x0000000800edee38
1060:             1             32  io.netty.channel.CombinedChannelDuplexHandler$1
1061:             2             32  io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle$1
1062:             2             32  io.netty.channel.VoidChannelPromise$1
1063:             2             32  io.netty.channel.nio.AbstractNioChannel$1
1064:             1             32  io.netty.handler.codec.CodecOutputList$CodecOutputLists
